347,147,339,0
334,146,327,0
331,139,324,0
324,139,314,0
319,132,311,0
312,133,302,0
308,128,300,0
303,127,293,0
300,124,291,0
295,124,287,0
289,120,284,0
288,119,280,0
283,117,278,0
282,114,274,0
277,115,271,0
277,111,270,0
272,113,266,0
273,109,266,0
269,110,263,0
271,107,263,0
266,110,259,0
268,105,260,0
266,109,256,0
266,105,259,0
264,107,254,0
264,104,256,0
262,106,252,0
262,109,254,0
260,105,250,0
260,104,253,0
258,105,248,0
259,102,251,0
257,104,247,0
258,103,250,0
256,104,249,0
256,102,249,0
255,104,252,0
255,102,249,0
254,103,247,0
252,102,249,0
254,96,247,0
255,100,248,0
253,103,245,0
255,98,247,0
252,102,246,0
254,100,247,0
251,101,244,0
254,100,247,0
251,101,245,0
254,100,247,0
251,102,244,0
254,99,247,0
251,102,246,0
253,100,246,0
251,102,246,0
253,100,246,0
250,101,244,0
253,98,246,0
251,101,248,0
252,102,245,0
250,101,247,0
252,99,245,0
253,101,246,0
252,102,245,0
252,101,246,0
251,102,246,0
252,100,246,0
251,102,245,0
249,100,245,0
251,102,244,0
249,101,246,0
251,102,244,0
249,100,246,0
250,102,245,0
249,100,246,0
250,99,244,0
253,100,246,0
250,102,241,0
252,100,245,0
251,101,242,0
252,100,245,0
250,102,245,0
252,100,245,0
251,102,244,0
253,100,246,0
251,102,244,0
249,100,246,0
251,98,245,0
252,98,245,0
249,100,244,0
251,98,245,0
249,100,246,0
251,102,245,0
249,100,246,0
251,100,245,0
249,100,246,0
251,98,245,0
252,100,246,0
251,102,245,0
253,101,246,0
251,102,245,0
250,100,246,0
251,102,245,0
250,100,247,0
251,99,245,0
252,102,246,0
251,101,242,0
252,98,246,0
249,101,244,0
251,98,245,0
250,100,247,0
251,102,245,0
250,101,247,0
251,101,245,0
249,100,246,0
251,98,245,0
246,100,246,0
252,102,245,0
253,101,246,0
251,103,245,0
249,100,246,0
251,99,244,0
252,99,245,0
248,100,242,0
251,97,244,0
248,100,244,0
250,98,243,0
251,99,243,0
247,100,240,0
250,97,242,0
247,99,243,0
248,99,238,0
249,96,241,0
246,98,241,0
247,99,238,0
247,96,240,0
246,98,243,0
247,100,241,0
254,99,246,0
256,103,253,0
264,104,256,1
273,112,267,1
284,113,276,1
291,120,283,1
303,123,296,1
309,130,304,1
322,133,318,1
327,141,326,1
340,146,339,1
345,155,345,1
356,159,354,1
360,167,358,1
371,169,368,1
377,177,372,1
385,179,381,1
389,183,383,1
396,189,391,1
400,189,393,1
406,190,400,1
409,194,403,1
407,195,408,1
417,198,410,1
421,198,415,1
423,201,416,1
426,202,421,1
429,204,422,1
430,204,426,1
433,203,427,1
434,207,431,1
438,209,430,1
438,209,434,1
441,208,434,1
441,210,434,1
445,209,438,1
444,212,437,1
448,211,441,1
447,214,439,1
452,213,444,1
452,217,441,1
454,219,446,1
453,219,443,1
455,216,448,1
455,221,445,1
457,220,449,1
457,222,449,1
456,221,451,1
459,223,450,1
457,222,452,1
460,224,452,1
459,223,453,1
461,222,453,1
460,224,452,1
463,222,454,1
461,225,453,1
464,223,455,1
463,226,454,1
465,224,456,1
463,227,455,1
467,224,458,1
464,228,456,1
468,225,459,1
465,229,456,1
469,226,460,1
468,230,457,1
471,230,462,1
469,231,458,1
471,230,462,1
470,233,462,1
470,232,463,1
472,230,462,1
469,232,461,1
473,231,464,1
471,233,462,1
474,231,465,1
471,234,463,1
475,232,466,1
473,235,463,1
476,232,467,1
474,236,464,1
476,233,468,1
476,237,465,1
477,236,469,1
476,239,468,1
478,237,469,1
477,239,472,1
478,238,470,1
478,239,469,1
476,238,471,1
478,237,470,1
478,239,473,1
479,238,471,1
478,240,471,1
480,238,472,1
478,241,470,1
481,238,473,1
479,242,470,1
482,239,474,1
479,242,471,1
483,239,475,1
482,243,471,1
484,242,475,1
482,243,475,1
485,243,476,1
483,245,473,1
484,244,478,1
482,246,479,0
472,239,475,0
473,235,475,0
470,235,475,0
471,232,473,0
468,230,471,0
469,226,466,0
463,224,460,0
462,219,457,0
455,218,450,0
454,213,446,0
446,211,439,0
444,206,435,0
437,205,428,0
435,199,425,0
428,199,418,0
427,193,414,0
418,193,406,0
416,187,403,0
408,187,395,0
406,180,393,0
400,181,384,0
397,175,383,0
389,176,374,0
387,170,373,0
381,170,364,0
377,167,364,0
371,165,357,0
368,161,353,0
362,160,348,0
356,156,345,0
353,153,339,0
346,152,333,0
345,148,331,0
338,147,325,0
337,144,324,0
331,143,318,0
331,139,317,0
324,141,312,0
325,135,312,0
319,137,306,0
320,132,306,0
316,135,301,0
314,134,301,0
310,132,296,0
309,130,297,0
306,130,294,0
305,128,293,0
301,127,289,0
294,125,290,0
297,126,286,0
294,124,287,0
294,122,283,0
293,122,283,0
292,123,281,0
289,121,281,0
289,119,279,0
286,120,276,0
288,117,277,0
285,118,278,0
286,117,276,0
283,118,273,0
285,116,275,0
281,118,272,0
285,115,274,0
280,117,272,0
283,115,273,0
280,117,270,0
283,114,272,0
281,117,268,0
282,115,272,0
280,117,268,0
281,115,271,0
279,117,269,0
277,115,271,0
278,113,268,0
276,115,262,0
278,113,268,0
276,114,269,0
278,113,268,0
274,114,266,0
277,111,267,0
273,115,265,0
277,111,267,0
274,114,264,0
276,111,266,0
273,114,264,0
277,110,267,0
275,114,263,0
277,111,267,0
274,114,263,0
277,111,266,0
275,114,263,0
276,113,266,0
275,115,265,0
276,113,266,0
275,114,265,0
276,112,266,0
275,114,264,0
272,112,266,0
274,110,264,0
272,112,262,0
273,110,263,0
271,111,265,0
272,109,263,0
269,111,261,0
271,108,261,0
267,111,258,0
269,107,260,0
266,109,257,0
269,107,259,0
272,111,258,0
272,108,263,0
274,114,262,0
281,114,271,1
290,121,278,1
301,124,289,1
307,130,296,1
316,133,308,1
325,140,317,1
333,143,330,1
341,150,339,1
349,156,350,1
358,161,356,1
363,169,360,1
374,172,370,1
378,177,373,1
388,179,382,1
392,184,385,1
400,184,393,1
403,188,396,1
411,188,403,1
413,193,405,1
420,192,410,1
421,196,412,1
428,195,418,1
431,200,418,1
434,200,424,1
435,203,430,1
439,203,429,1
440,206,428,1
444,206,434,1
444,209,434,1
445,209,439,1
448,208,438,1
450,211,442,1
451,213,441,1
451,213,445,1
454,213,444,1
453,215,445,1
457,214,448,1
456,217,446,1
460,216,450,1
457,218,449,1
462,216,452,1
459,219,450,1
464,216,454,1
463,220,452,1
465,218,455,1
467,221,453,1
467,218,457,1
467,222,454,1
469,221,458,1
469,223,462,1
471,222,460,1
470,223,457,1
472,223,461,1
471,225,461,1
470,225,463,0
465,223,455,0
465,223,458,0
466,228,457,0
466,229,462,0
467,229,464,0
466,231,467,0
469,228,471,0
467,230,469,0
469,226,470,0
465,227,464,0
467,221,465,0
464,223,458,0
464,221,458,0
459,219,450,0
457,215,450,0
452,215,444,0
451,211,442,0
444,210,436,0
438,205,432,0
435,204,425,0
430,199,420,0
424,197,414,0
416,192,409,0
414,187,402,0
405,186,395,0
402,181,390,0
394,179,385,0
390,174,378,0
382,172,371,0
377,166,364,0
369,165,357,0
367,160,353,0
358,158,346,0
356,154,342,0
348,153,335,0
347,148,333,0
342,150,326,0
339,144,325,0
333,145,319,0
332,140,317,0
327,142,310,0
325,139,311,0
321,138,306,0
319,135,306,0
316,135,301,0
312,133,301,0
311,130,297,0
307,131,296,0
308,128,293,0
303,129,290,0
304,126,290,0
301,128,288,0
301,125,288,0
297,126,284,0
299,123,285,0
295,125,281,0
297,122,283,0
293,124,280,0
295,120,281,0
293,123,277,0
293,126,279,0
291,122,275,0
291,120,277,0
289,121,273,0
289,118,275,0
286,120,272,0
288,119,275,0
285,120,272,0
284,118,273,0
283,119,271,0
283,117,271,0
281,118,268,0
279,116,270,0
280,113,267,0
277,115,268,0
279,116,266,0
278,115,268,0
281,115,268,0
281,117,271,1
293,120,279,1
296,124,283,1
305,126,291,1
311,132,298,1
322,134,309,1
327,141,317,1
338,143,330,1
345,151,339,1
354,153,352,1
359,163,357,1
369,166,367,1
375,175,370,1
383,179,380,1
388,185,384,1
395,187,391,1
399,191,398,1
406,194,401,1
408,198,403,1
411,199,409,1
417,198,412,1
419,203,417,1
424,206,419,1
425,206,423,1
430,206,425,1
431,209,426,1
436,208,430,1
435,211,430,1
441,211,434,1
440,214,434,1
445,213,438,1
443,216,438,1
449,213,442,1
447,217,440,1
452,215,444,1
449,218,443,1
455,216,447,1
456,219,445,1
459,218,450,1
458,220,452,1
461,219,452,1
461,220,455,1
464,219,454,1
464,220,453,1
464,220,456,1
466,217,455,1
466,220,457,1
469,218,457,1
467,220,456,1
471,218,458,1
469,221,456,1
473,218,461,1
470,221,457,1
475,218,461,1
475,222,458,1
477,224,463,1
477,223,459,1
479,222,464,1
478,224,463,1
480,223,464,1
480,225,463,1
482,223,465,1
481,226,465,1
480,224,467,1
483,226,466,1
484,224,467,1
484,226,467,1
483,225,469,1
485,224,467,1
483,225,466,1
486,224,468,1
485,226,470,1
487,224,469,1
486,226,468,1
488,224,469,1
485,227,468,1
489,224,471,1
486,228,468,1
490,225,471,1
486,227,469,1
490,225,472,1
490,228,468,1
491,228,473,1
490,229,469,1
492,227,473,1
490,229,471,1
486,228,474,1
491,226,473,1
490,228,467,1
492,226,473,1
490,229,474,1
493,227,474,1
490,229,472,1
494,227,474,1
491,229,472,1
494,227,474,1
492,230,473,1
495,227,475,1
491,230,473,1
496,227,476,1
495,231,473,1
496,230,476,1
495,231,473,1
496,228,477,1
495,232,473,1
497,230,477,1
496,231,476,1
495,230,478,1
496,232,476,1
495,231,479,1
497,230,477,1
495,231,476,1
498,229,478,1
495,231,476,1
498,229,478,1
495,232,476,1
499,229,479,1
497,232,476,1
500,229,479,1
499,233,476,1
500,231,480,1
499,233,476,1
500,232,480,1
499,234,479,1
499,232,480,1
500,233,480,1
498,233,481,1
500,235,480,1
498,233,481,1
501,232,480,1
499,233,479,1
501,232,481,1
499,234,479,1
501,232,481,1
499,234,481,1
501,232,481,1
499,235,480,1
502,232,482,1
499,235,480,1
502,232,482,1
499,235,480,1
502,232,482,1
501,235,479,1
503,234,483,1
501,235,481,1
503,234,483,1
501,235,480,1
505,234,484,1
502,235,483,1
501,235,484,1
503,233,483,1
501,234,484,1
503,234,483,0
493,231,473,0
497,229,476,0
494,232,474,0
497,230,477,0
492,235,475,0
494,236,479,0
489,241,481,0
491,238,486,0
487,239,483,0
488,234,484,0
482,236,478,0
482,230,475,0
477,230,468,0
473,229,466,0
467,223,457,0
463,219,454,0
455,215,444,0
449,209,438,0
439,206,427,0
434,200,422,0
424,196,413,0
416,191,407,0
411,189,399,0
404,183,394,0
399,178,386,0
392,177,382,0
389,172,376,0
381,171,368,0
379,166,366,0
372,166,359,0
371,161,357,0
364,160,350,0
363,156,349,0
356,157,342,0
355,151,342,0
352,153,335,0
349,148,335,0
345,150,329,0
343,148,329,0
339,147,324,0
338,145,325,0
334,145,320,0
334,142,320,0
330,142,316,0
332,141,317,0
327,141,313,0
324,139,313,0
323,138,310,0
321,137,310,0
320,134,307,0
317,136,307,0
318,133,305,0
314,134,301,0
315,131,302,0
311,133,300,0
313,130,300,0
308,132,296,0
311,128,297,0
306,131,293,0
309,128,295,0
304,130,291,0
307,126,293,0
305,129,289,0
305,131,291,0
304,129,288,0
304,127,291,0
303,128,288,0
303,127,289,0
301,128,288,0
299,126,289,0
300,124,287,0
298,126,285,0
299,124,287,0
297,125,288,0
298,123,286,0
296,125,284,0
298,123,286,0
295,125,284,0
298,122,285,0
294,125,283,0
298,122,285,0
296,125,282,0
298,122,285,0
296,125,282,0
297,122,285,0
296,125,282,0
297,125,285,0
295,125,281,0
297,124,285,0
295,125,284,0
297,124,285,0
295,125,283,0
297,124,284,0
296,125,283,0
297,124,284,0
295,126,284,0
295,124,284,0
295,125,284,0
296,124,284,0
295,125,283,0
294,124,285,0
295,122,283,0
294,124,285,0
295,125,283,0
295,124,285,0
295,124,283,0
294,123,285,0
295,122,283,0
293,124,280,0
295,121,283,0
292,123,276,0
294,121,282,0
291,123,280,0
294,120,281,0
289,122,277,0
291,118,279,0
285,121,274,0
288,116,276,0
285,119,271,0
285,117,273,0
282,118,271,0
282,116,270,0
280,117,272,0
280,115,268,0
278,117,266,0
276,114,267,0
277,108,266,0
275,114,267,0
276,115,265,0
275,113,266,0
276,113,264,0
274,114,264,0
276,111,265,0
274,113,264,0
275,112,264,0
274,113,263,0
276,111,264,0
272,113,262,0
276,111,265,0
273,113,262,0
276,110,265,0
272,113,262,0
276,111,265,0
274,113,262,0
276,114,265,0
275,115,262,0
276,110,265,0
275,114,264,0
277,113,267,0
279,117,267,0
284,117,273,0
288,121,276,0
295,123,284,0
301,127,290,1
312,133,304,1
322,137,310,1
327,141,319,1
337,143,328,1
341,149,337,1
350,151,347,1
354,157,354,1
363,160,365,1
367,167,369,1
377,169,379,1
381,177,381,1
389,178,389,1
391,185,390,1
399,186,398,1
402,191,398,1
409,192,406,1
411,195,409,1
417,195,413,1
419,199,416,1
421,198,419,1
427,197,421,1
428,200,425,1
434,195,426,1
434,203,429,1
438,205,431,1
438,204,434,1
443,204,434,1
442,206,435,1
447,204,438,1
446,207,437,1
450,206,440,1
449,208,440,1
453,207,443,1
452,210,442,1
457,208,446,1
455,211,445,1
459,209,448,1
458,212,446,1
462,210,450,1
464,213,448,1
464,210,452,1
462,214,449,1
466,212,454,1
465,215,451,1
468,214,455,1
468,217,452,1
470,216,456,1
470,218,456,1
472,217,458,1
471,219,458,1
470,218,459,1
473,217,459,1
471,219,457,1
475,217,460,1
472,219,460,1
476,218,462,1
473,221,460,1
477,218,462,1
476,222,460,1
478,218,463,1
475,222,461,1
479,219,464,1
478,223,462,1
480,221,465,1
479,223,463,1
